count	title	artist	genre	R0	r	infper	i0	beta	gamma	N	Extracted.s0	Calculated.s0	Z	rel.fit.goodness	abs.fit.goodness
7231	Thinking of Me	Olly Murs	Pop	120.821929893485	3.0618297868107	39.1340924337585	1.7779505193154e-13	3.08738295382723	0.0255531670165261	163.146578709181	163.146578709181	7231	1	1.96013775324657	64.7695072491741
7229	Happiness	Alexis Jordan	Pop	15.2538941427299	0.358216185891123	39.791317936321	0.152017471788389	0.383347296190116	0.0251311102989935	176.104352166752	176.104352166752	7229.00171552814	0.999999762688099	0.644666060345456	188.004140535021
7214	Rumour Has It	Adele	Pop	28198.924545092	349.599940771766	80.6576925695213	3.12045540168456e-147	349.612338845256	0.0123980734898667	86.9905163864884	86.9905163864884	7214	1	1.06944894598065	46.3345551342792
7212	Monster	Lady Gaga	Pop	1.75858474011973	0.0632801980679046	11.9877112158484	0.262131736720056	0.146698957662142	0.0834187595942371	670.964508097096	670.964508097096	10069.7103308378	0.716207295249971	0.971185194989312	1969.46932881004
7157	Your Song	Ellie Goulding	Pop	5.58883753251146	0.165866666013204	27.6658212455187	0.107983600861022	0.202012348844217	0.0361456828310123	205.922370960492	205.922370960492	7184.4450479397	0.996179934879234	3.42443535934094	154.003184810685
7138	Dance In The Dark	Lady Gaga	Pop	1.73083982253208	0.064671533947138	11.3007961606332	0.238283277671145	0.153160874502057	0.0884893405549194	715.6825960824	715.6825960824	10129.486085651	0.704675433644297	0.94743282398068	1906.19732087744
7120	One And Only	Adele	Pop	33350.2246247351	415.627658502339	80.238222703717	9.93009941351186e-175	415.640121390552	0.0124628882134209	86.3460119067064	86.3460119067064	7120	1	1.06780543513959	46.0961470464527
7118	Right Now (Na Na Na)	Akon	Soul/R\&B/Funk	8.63079713417081	0.714957915138776	10.6730717607199	0.00486313397079613	0.808651654150286	0.0936937390115097	614.426319388076	614.426319388076	7119.27291165105	0.999821202015031	0.961720097444047	1402.09842737772
7113	Don\'t You Remember	Adele	Pop	34525.5700578996	434.595498452886	79.4406987205421	1.25389129043994e-182	434.608086458985	0.0125880060989622	87.0937773797434	87.0937773797434	7113	1	1.05100640773072	47.3657806300563
7100	Shine	Various Artists	Pop	1.02424795159735	0.160076596509868	0.151477181087219	6.60972288518228e-06	6.76173100295286	6.60165440644299	1099019.28157099	1099019.28157099	151156.458935646	0.0469711982537432	5.23632729333713	7555.68408250181
7080	F**k You	Lily Allen	Pop	12367.8109350807	41.7436356128714	296.256201778158	4.3652366217312e-123	41.7470110696349	0.00337545676342944	26.9165283019815	26.9165283019815	7080	1	1.78509198179276	31.6492173915746
7058	Lovesong	Adele	Pop	33100.0643053855	418.348336490874	79.118431742844	7.11714162298653e-176	418.360975770722	0.0126392798488507	86.7701517795017	86.7701517795017	7058	1	1.05640345533357	47.6374926196444
7050	He Won\'t Go	Adele	Pop	33978.3293108881	431.138153404933	78.8084493161893	3.43003576124087e-181	431.150842399688	0.0126889947547106	87.0082253325836	87.0082253325836	7050	1	1.05982632328933	48.3036002214687
7045	Take It All	Adele	Pop	29341.2606676409	370.03206968371	79.2911292600124	8.77149630614657e-156	370.044681434978	0.0126117512681751	86.4577756767662	86.4577756767662	7045	1	1.03827335921346	47.748435582007
7034	Have Yourself A Merry Little Christmas	Various Artists	Pop	1.00557021749165	2.29285411701215	0.00242938155128182	1.52435433777385e-34	413.920249357734	411.627395240722	195000942.321179	195000942.321179	636087.338688589	0.0110582298564563	1.53050684120063	45534.5702521354
7026	Disturbia	Rihanna	Soul/R\&B/Funk	5.32908807666748	0.281455811658123	15.3810576913079	0.00362571139389974	0.346470846389129	0.0650150347310066	426.301069941601	426.301069941601	7061.15647473314	0.995021144927331	1.25169310210164	923.013854725888
7014	Sigh No More	Mumford \& Sons	Indie/Alternative	10.2763520697604	0.233223806748958	39.7744647043922	0.259848071181986	0.258365565599319	0.0251417588503604	185.24928956171	185.24928956171	7014.24164147327	0.999965549879	2.82974840384787	774.15372255001
7010	So Happy I Could Die	Lady Gaga	Pop	1.70774955607879	0.0626429403293885	11.2981535087164	0.237078220772141	0.151152978649235	0.0885100383198467	708.107486093525	708.107486093525	10091.4907184761	0.694644646223149	0.936620074373075	1878.97716963446
7002	I\'ll Be Waiting	Adele	Pop	1841.9612837272	23.3530352373376	78.8317777546885	2.20665740749167e-10	23.3657204770782	0.0126852397406517	84.7144680007276	84.7144680007276	7002	1	1.08000081526628	52.6939740901995
7000	Teeth	Lady Gaga	Pop	1.76210770049692	0.0664708401175041	11.465293640786	0.240976059659621	0.153690586190353	0.0872197460728487	685.792588661639	685.792588661639	9754.29708975796	0.717632437846293	0.917559618288894	1891.69302069566
6986	Up All Night	Take That	Pop	3546.68337914977	14.5351753556964	243.938121995907	0.525266901507805	14.5392747559534	0.00409940025699131	28.3178381575222	28.3178381575222	6986	1	2.21534979166025	75.086931190416
6973	Stay Another Day	Various Artists	Pop	1.00083542906622	2.09249928960298	0.000399249390607375	1.06785593118829e-22	2506.7926278952	2504.7001286056	7990978477.67779	7990978477.67779	4177953.95539295	0.00166899876696802	1.42428141988897	43383.5899522281
6956	Paradise City	Guns N\' Roses	Metal	3.24292251941002	0.243350932332927	9.21682320222834	0.0103368850477184	0.351848185460038	0.108497253127111	828.59483479606	828.59483479606	7285.42298895773	0.954783272095934	1.51132677511965	1284.05590135596
6953	SOS	Take That	Pop	9972.3300627487	542.589069823689	18.3773146517471	2.25270895259386e-232	542.643484737889	0.0544149141999337	339.275830815361	339.275830815361	6953	1	0.953312407417453	630.121792568591
6873	Happy Now	Take That	Pop	10839.1148856671	589.269066025056	18.3924721499063	3.42804308695844e-252	589.32343609515	0.0543700700944161	334.728215764216	334.728215764216	6873	1	0.964315122107624	612.44157599277
6865	Playing With Fire	N-Dubz	Pop	1.00763351650602	0.104006193968976	0.0733948259687271	2.53599969483783e-05	13.7289448296446	13.6249386356756	4851207.68083503	4851207.68083503	454244.176332009	0.0151130170901351	1.03959277085547	609.428329126557
6802	Love Goes Down	Plan B	Rap/Hip Hop	131172.341003198	1044.70687628607	125.558033531388	5.72628843327443e-309	1044.71484073065	0.00796444458291084	53.1558495706492	53.1558495706492	6802	1	0.989887956688192	90.8914519040707
6797	Katy On A Mission	Various Artists	Pop	9.67836127349217	0.499968112930314	17.3578295276238	0.0207057538309142	0.557579002495082	0.0576108895647677	369.799403637993	369.799403637993	6797.42594053726	0.999937337965725	0.786696254959283	651.671610740319
6778	White Blank Page	Mumford \& Sons	Indie/Alternative	9.55613798241941	0.238327357675637	35.900779775624	0.229092597195351	0.26618190585676	0.0278545481811229	179.39789289579	179.39789289579	6778.48000771084	0.999929186527024	1.83338093372853	621.251672588125
6752	Bohemian Rhapsody (2009 Digital Remaster)	Queen	Rock	27853.2984408486	268.196395520297	103.850383174672	1.18449556702116e-113	268.206024757758	0.00962923746095425	64.369626074249	64.369626074249	6752	1	1.54661969422359	65.1841861258068
6730	Awake My Soul	Mumford \& Sons	Indie/Alternative	10.220034198724	0.232093806445175	39.7254641988991	0.26243533422591	0.257266577114213	0.0251727706690388	178.090588464392	178.090588464392	6730.24529472235	0.999963553375604	2.74374597763927	737.503455921275
6720	Eight Letters	Take That	Pop	10426.9427449291	598.620558251143	17.4166132472768	3.44072897698642e-256	598.67797469519	0.0574164440469708	345.208012192077	345.208012192077	6720	1	0.958042571009836	592.072653606804
6693	Born This Way	Lady Gaga	Pop	6.84230315853012	0.267725368201339	21.8220006485769	0.999999996651191	0.313550680742754	0.045825312541415	272.45271097487	272.45271097487	6700.20625584253	0.998924472536014	1.84120015953446	4573.27482218977
6691	Wait	Take That	Pop	10100.953132294	580.56151441762	17.3968698948733	1.66264692586293e-248	580.618996022417	0.0574816047968888	343.902549240889	343.902549240889	6691	1	0.957926685929542	607.488920850579
6690	Pretty Things	Take That	Pop	10833.109124479	620.820315409706	17.4480584085436	1.2436397018899e-265	620.877628376948	0.0573129672416928	343.05139213614	343.05139213614	6690	1	0.956772260184331	596.251407739289
6682	I Gave You All	Mumford \& Sons	Indie/Alternative	10.1351930613007	0.23118102159232	39.5153243911618	0.267525283309891	0.256487659343816	0.0253066377514964	177.685796728524	177.685796728524	6682.26511842937	0.999960325065727	2.71265422277182	730.94118780329
6682	What Do You Want From Me?	Take That	Pop	10246.6897668017	591.83070395544	17.3118591149896	2.66113747430622e-253	591.888467826631	0.0577638711912889	345.092750378398	345.092750378398	6682	1	0.958573293728403	602.568935320499
6670	Affirmation	Take That	Pop	8921.16443232812	514.880723976831	17.3247201088257	1.44209250053988e-220	514.938444967053	0.0577209902219761	344.136560025701	344.136560025701	6670	1	0.95958967432935	605.995078908668
6663	The Lazy Song	Bruno Mars	Soul/R\&B/Funk	9.94371263774639	1.20041486446755	7.450518068779	6.98247278828407e-08	1.33463371888392	0.134218854416372	781.212335122434	781.212335122434	6663.32018329158	0.999951948385673	0.937332154778287	3846.11284361276
6662	Underground Machine	Take That	Pop	28.4484002872107	1.2603656659919	21.7781244188438	0.19741726326053	1.30628330245902	0.0459176364671117	169.154113126246	169.154113126246	6662.00000000294	0.999999999999558	4.99374152281856	1129.51414774473
6662	California King Bed	Rihanna	Soul/R\&B/Funk	23912.0748463699	279.526807679332	85.5412582602821	1.90850519089785e-239	279.538497944595	0.0116902652630761	75.7492596354924	75.7492596354924	6662	1	0.972820925816981	103.561095668974
6651	Higher	The Saturdays	Pop	9.42196271198864	1.98504698142797	4.24270195657041	6.5510664062249e-10	2.22074583801425	0.235698856586276	1413.88860310454	1413.88860310454	6651.53870016224	0.999919011196278	0.901047424208189	4287.43565923081
6646	After The Storm	Mumford \& Sons	Indie/Alternative	10.0294456113513	0.228053475260914	39.5935453341406	0.270180954229153	0.253310117260531	0.0252566419996171	176.445974060431	176.445974060431	6646.29311544427	0.999955897905919	2.76048959818887	734.498593877726
6642	The Recluse	Plan B	Rap/Hip Hop	133963.812191783	1044.74662031396	128.225169229574	5.65889907204178e-309	1044.75441909485	0.00779878089464327	50.857389404575	50.857389404575	6642	1	1.10691413847901	87.9975569289249
6640	Timshel	Mumford \& Sons	Indie/Alternative	10.3371596645267	0.236134336511662	39.541727825193	0.257346304750073	0.261424076110822	0.0252897395991602	176.601096982284	176.601096982284	6640.21525650753	0.999967582902178	2.72586306622927	724.398226712091
6639	Coming Up Easy	Paolo Nutini	Pop	14865.7549759953	41.4521930634853	358.599964861437	2.21056826775764e-117	41.4549816861791	0.00278862269377634	20.8909527736246	20.8909527736246	6639	1	2.21639712254927	44.4324377087112
6629	Dust Bowl Dance	Mumford \& Sons	Indie/Alternative	10.2980215926541	0.235450421502332	39.4903586637326	0.259600207653988	0.260773058060667	0.0253226365583351	176.460344460975	176.460344460975	6629.2234804194	0.999966288597742	2.70400067095181	715.927954112861
6610	Thistle \& Weeds	Mumford \& Sons	Indie/Alternative	9.37101249695714	0.239152343818942	35.0028453130892	0.222435038948778	0.267721449874616	0.0285691060556741	179.324554290323	179.324554290323	6610.56338632885	0.999914774839007	1.75602509852285	598.281249378611
6600	Walking In The Air	Various Artists	Pop	0.141139846589901	-19684521.9115339	4.36312427230891e-08	6.38903818121855e-41	3234834.4392953	22919356.3508292	2409903441702488064	2409903441702488064	59447515081290547200	1.11022302462516e-16	1	130555.278688525
6599	Jingle Bells	Various Artists	Pop	1.00000040838084	2.28496114723384	1.78725508057687e-07	9.65411116081797e-42	5595174.51788737	5595172.23292623	32141297198449604	32141297198449604	8077018792.93368	8.17009365605692e-07	1.43509012332383	44936.0986436499
6598	Chasing Pavements (album)	Adele	Pop	1.00142087038131	0.288825271974076	0.00491948080444106	9.11694290018363e-11	203.562308745525	203.273483473551	413129412.584723	413129412.584723	2326215.99980205	0.00283636601268389	1.19229878010822	8419.95100393277
6588	Don\'t Stop Me Now (2009 Digital Remaster)	Queen	Rock	65609.8082440456	638.421475504331	102.767232559364	4.65874172110214e-262	638.431206232454	0.00973072812311404	62.9704932290799	62.9704932290799	6588	1	3.19812743969978	65.4866452187745
6571	Flowerbed	Take That	Pop	10585.0732847806	602.66193502654	17.5622063874243	6.60078272870581e-258	602.718875480259	0.0569404537186207	334.775756779721	334.775756779721	6571	1	0.95596187478141	583.717015023203
6567	We No Speak Americano (UK Radio Edit)	Yolanda Be Cool \& DCUP	Dance	13.0574974942216	0.198458217801879	60.7558489024554	0.0819730158453801	0.214917538477417	0.0164593206755372	112.39512222516	112.39512222516	6567.01401460739	0.999997865908712	2.98385160845829	174.589263903521
6562	Invincible (feat. Kelly Rowland)	Tinie Tempah	Rap/Hip Hop	1.00092580022264	0.221070817252524	0.00418779934023438	6.15009959208491e-08	239.009971324609	238.788900507356	730752705.621828	730752705.621828	3548336.46795539	0.00184931729537507	0.887640468300766	3383.5657295084
6531	Writing\'s On The Wall	Plan B	Rap/Hip Hop	118504.565581931	1044.86622903557	113.415059544332	5.56424014244354e-309	1044.8750462068	0.00881717122944433	56.1335316684509	56.1335316684509	6531	1	0.998242447881542	83.6561424257808
6524	Welcome To The Jungle	Guns N\' Roses	Metal	3.72431897480504	0.261264114231705	10.4274518634769	0.0106472985626831	0.357164820664366	0.0959007064326608	674.931245701551	674.931245701551	6702.60463444224	0.973352950952164	1.50408531848285	1144.90951688242
6516	I Want To Break Free (Single Version) (2009 Digital Remaster)	Queen	Rock	161.455457921604	11.8005785615063	13.5972534808601	3.22014250891895e-109	11.8741228255305	0.0735442640241745	468.634220581092	468.634220581092	6516	1	0.956950942184969	869.8265958743
6509	Evacuate The Dancefloor	Cascada	Dance	7.66502774403981	0.210177636969507	31.7114029834049	0.230284955006389	0.241712034880672	0.0315343979111652	197.570461411378	197.570461411378	6512.06482838485	0.999529361505818	1.03851889177747	172.981565158165
